region_lluvias_fecha_solicitud,cve_concatenada,cve_ent,cve_mun,nombre_mun,entidad,org_cuenca,clv_oc,con_cuenca,cve_conc,msm_20260131,sps_20260131,ahorro_uso_eficiente_20260131,prob_ambiental,t_prob_ambiental,prob_economica,t_prob_economica,prob_social,t_prob_social
Region A - Primeros Quince dias habiles de cada Diciembre,20253,20,253,San Mateo Pinas,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,54.36,Media,46.64,Media,99.88311436,Muy Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20254,20,254,San Mateo Rio Hondo,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,87.98,Muy Alta,24.41,Baja,60.887814,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20255,20,255,San Mateo Sindihui,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,49.29,Media,26.44,Baja,42.12794523,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20256,20,256,San Mateo Tlapiltepec,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,12.57,Muy Baja,58.74,Media,17.14657795,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20257,20,257,San Melchor Betaza,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,45.37,Media,31.38,Baja,44.98493349,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20258,20,258,San Miguel Achiutla,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,36.22,Baja,41.85,Media,39.6883751,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20259,20,259,San Miguel Ahuehuetitlan,Oaxaca,Balsas,IV,Rio Balsas,9,sin dato,SIN SEQUIA,SIN REDUCCION,44.49,Media,19.47,Muy Baja,41.05,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20260,20,260,San Miguel Aloapam,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,37.34,Baja,2.58,Muy Baja,31.03404207,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20261,20,261,San Miguel Amatitlan,Oaxaca,Balsas,IV,Rio Balsas,9,sin dato,SIN SEQUIA,SIN REDUCCION,16.88,Muy Baja,14.76,Muy Baja,10.7,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20262,20,262,San Miguel Amatlan,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,55.04,Media,33.13,Baja,30.31503116,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20263,20,263,San Miguel Coatlan,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,52.56,Media,34.87,Baja,37.09119612,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20264,20,264,San Miguel Chicahua,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,18.89,Muy Baja,6.43,Muy Baja,44.64320404,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20265,20,265,San Miguel Chimalapa,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,D0,PRE-ALERTA,10%,14.42,Muy Baja,23.87,Baja,31.35204936,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20266,20,266,San Miguel del Puerto,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,42.55,Media,55.24,Media,43.77257382,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20267,20,267,San Miguel del Rio,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,25.94,Baja,9.22,Muy Baja,27.10109212,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20268,20,268,San Miguel Ejutla,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,29.6,Baja,27.43,Baja,37.1294398,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20269,20,269,San Miguel el Grande,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,D0,PRE-ALERTA,10%,44.0,Media,42.67,Media,18.36653556,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20270,20,270,San Miguel Huautla,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,1.23,Muy Baja,22.07,Baja,61.11944376,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20271,20,271,San Miguel Mixtepec,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,62.96,Alta,33.54,Baja,66.12353094,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20272,20,272,San Miguel Panixtlahuaca,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,52.38,Media,26.25,Baja,40.61678827,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20273,20,273,San Miguel Peras,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,84.9,Muy Alta,37.75,Baja,77.7415558,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20274,20,274,San Miguel Piedras,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,60.28,Alta,48.74,Media,52.63038666,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20275,20,275,San Miguel Quetzaltepec,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,28.29,Baja,9.53,Muy Baja,32.45783195,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20276,20,276,San Miguel Santa Flor,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,70.69,Alta,68.06,Alta,82.83263582,Muy Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20277,20,277,Villa Sola de Vega,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,95.17,Muy Alta,30.55,Baja,63.1369261,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20278,20,278,San Miguel Soyaltepec,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,84.39,Muy Alta,88.26,Muy Alta,71.02538465,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20279,20,279,San Miguel Suchixtepec,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,50.4,Media,33.08,Baja,21.43648159,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20280,20,280,Villa Talea de Castro,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,71.45,Alta,73.0,Alta,21.46248321,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20281,20,281,San Miguel Tecomatlan,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,49.18,Media,34.18,Baja,47.245704,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20282,20,282,San Miguel Tenango,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,51.75,Media,46.29,Media,27.32622125,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20283,20,283,San Miguel Tequixtepec,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,2.44,Muy Baja,15.14,Muy Baja,7.783259663,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20284,20,284,San Miguel Tilquiapam,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,65.39,Alta,51.61,Media,97.60015825,Muy Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20285,20,285,San Miguel Tlacamama,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,43.9,Media,20.36,Baja,25.43167847,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20286,20,286,San Miguel Tlacotepec,Oaxaca,Balsas,IV,Rio Balsas,9,sin dato,SIN SEQUIA,SIN REDUCCION,18.25,Muy Baja,13.04,Muy Baja,56.66,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20287,20,287,San Miguel Tulancingo,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,32.84,Baja,60.76,Alta,12.08354245,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20288,20,288,San Miguel Yotao,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,46.38,Media,51.74,Media,13.5855187,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20289,20,289,San Nicolas,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,39.12,Baja,38.7,Baja,34.23385264,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20290,20,290,San Nicolas Hidalgo,Oaxaca,Balsas,IV,Rio Balsas,9,sin dato,SIN SEQUIA,SIN REDUCCION,12.88,Muy Baja,8.92,Muy Baja,19.98,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20291,20,291,San Pablo Coatlan,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,44.52,Media,26.0,Baja,15.02250954,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20292,20,292,San Pablo Cuatro Venados,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,61.04,Alta,37.62,Baja,66.31713993,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20293,20,293,San Pablo Etla,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,12.51,Muy Baja,87.06,Muy Alta,13.08322137,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20294,20,294,San Pablo Huitzo,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,D0,PRE-ALERTA,10%,35.13,Baja,60.94,Alta,27.03481725,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20295,20,295,San Pablo Huixtepec,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,52.31,Media,17.76,Muy Baja,40.264457,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20296,20,296,San Pablo Macuiltianguis,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,41.86,Media,9.17,Muy Baja,5.388876481,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20297,20,297,San Pablo Tijaltepec,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,54.91,Media,22.48,Baja,75.11714633,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20298,20,298,San Pablo Villa de Mitla,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,26.04,Baja,71.76,Alta,42.8392829,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20299,20,299,San Pablo Yaganiza,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,52.56,Media,45.05,Media,10.04691227,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20300,20,300,San Pedro Amuzgos,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,16.84,Muy Baja,23.29,Baja,26.94859169,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20301,20,301,San Pedro Apostol,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,75.93,Alta,55.41,Media,46.94347957,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20302,20,302,San Pedro Atoyac,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,16.98,Muy Baja,14.16,Muy Baja,23.7422543,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20303,20,303,San Pedro Cajonos,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,63.85,Alta,68.53,Alta,35.59251597,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20304,20,304,San Pedro Coxcaltepec Cantaros,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,25.69,Baja,17.53,Muy Baja,17.08009774,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20305,20,305,San Pedro Comitancillo,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,93.29,Muy Alta,92.64,Muy Alta,15.88194488,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20306,20,306,San Pedro el Alto,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,64.85,Alta,34.2,Baja,51.85856933,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20307,20,307,San Pedro Huamelula,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,31.42,Baja,34.38,Baja,30.47992527,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20308,20,308,San Pedro Huilotepec,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,78.26,Alta,78.31,Alta,43.27184093,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20309,20,309,San Pedro Ixcatlan,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,98.73,Muy Alta,95.77,Muy Alta,94.8720394,Muy Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20310,20,310,San Pedro Ixtlahuaca,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,66.73,Alta,86.78,Muy Alta,96.00448528,Muy Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20311,20,311,San Pedro Jaltepetongo,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,2.49,Muy Baja,3.65,Muy Baja,52.25003544,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20312,20,312,San Pedro Jicayan,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,34.13,Baja,23.28,Baja,45.12449798,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20313,20,313,San Pedro Jocotipac,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,1.06,Muy Baja,32.31,Baja,21.65902752,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20314,20,314,San Pedro Juchatengo,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,43.55,Media,37.78,Baja,32.89038726,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20315,20,315,San Pedro Martir,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,98.94,Muy Alta,64.74,Alta,97.78786544,Muy Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20316,20,316,San Pedro Martir Quiechapa,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,53.38,Media,40.5,Media,15.22463279,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20317,20,317,San Pedro Martir Yucuxaco,Oaxaca,Balsas,IV,Rio Balsas,9,sin dato,SIN SEQUIA,SIN REDUCCION,27.37,Baja,29.27,Baja,69.5,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20318,20,318,San Pedro Mixtepec,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,45.19,Media,86.85,Muy Alta,40.58909829,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20319,20,319,San Pedro Mixtepec,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,59.93,Media,21.53,Baja,40.23126273,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20320,20,320,San Pedro Molinos,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,53.93,Media,46.3,Media,22.53538535,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20321,20,321,San Pedro Nopala,Oaxaca,Balsas,IV,Rio Balsas,9,sin dato,SIN SEQUIA,SIN REDUCCION,29.31,Baja,45.77,Media,23.69,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20322,20,322,San Pedro Ocopetatillo,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,94.17,Muy Alta,88.47,Muy Alta,79.20279485,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20323,20,323,San Pedro Ocotepec,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,40.44,Media,28.46,Baja,11.02971562,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20324,20,324,San Pedro Pochutla,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,61.97,Alta,38.29,Baja,41.45400466,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20325,20,325,San Pedro Quiatoni,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,89.13,Muy Alta,78.77,Alta,86.26131298,Muy Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20326,20,326,San Pedro Sochiapam,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,86.72,Muy Alta,51.7,Media,74.07942354,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20327,20,327,San Pedro Tapanatepec,Oaxaca,Frontera Sur,XI,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,79.25,Alta,72.13,Alta,46.57048204,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20328,20,328,San Pedro Taviche,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,78.49,Alta,60.19,Alta,49.01785949,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20329,20,329,San Pedro Teozacoalco,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,62.27,Alta,40.98,Media,53.50950487,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20330,20,330,San Pedro Teutila,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,74.27,Alta,65.98,Alta,29.26115394,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20331,20,331,San Pedro Tidaa,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,37.34,Baja,45.65,Media,23.32079937,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20332,20,332,San Pedro Topiltepec,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,17.55,Muy Baja,35.7,Baja,10.3296065,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20333,20,333,San Pedro Totolapa,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,57.54,Media,38.56,Baja,29.59124711,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20334,20,334,Villa de Tututepec de Melchor Ocampo,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,21.71,Baja,94.89,Muy Alta,44.04222231,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20335,20,335,San Pedro Yaneri,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,43.54,Media,30.56,Baja,16.06163011,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20336,20,336,San Pedro Yolox,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,42.92,Media,17.57,Muy Baja,9.744984216,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20337,20,337,San Pedro y San Pablo Ayutla,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,85.66,Muy Alta,44.14,Media,88.60307804,Muy Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20338,20,338,Villa de Etla,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,84.17,Muy Alta,93.51,Muy Alta,36.96927969,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20339,20,339,San Pedro y San Pablo Teposcolula,Oaxaca,Balsas,IV,Rio Balsas,9,sin dato,SIN SEQUIA,SIN REDUCCION,21.74,Baja,31.63,Baja,41.0,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20340,20,340,San Pedro y San Pablo Tequixtepec,Oaxaca,Balsas,IV,Rio Balsas,9,sin dato,SIN SEQUIA,SIN REDUCCION,20.84,Baja,13.16,Muy Baja,29.06,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20341,20,341,San Pedro Yucunama,Oaxaca,Balsas,IV,Rio Balsas,9,sin dato,SIN SEQUIA,SIN REDUCCION,40.63,Media,43.48,Media,58.16,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20342,20,342,San Raymundo Jalpan,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,79.05,Alta,87.24,Muy Alta,27.24396408,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20343,20,343,San Sebastian Abasolo,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,98.97,Muy Alta,94.5,Muy Alta,70.95025512,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20344,20,344,San Sebastian Coatlan,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,D0,PRE-ALERTA,10%,47.78,Media,26.04,Baja,31.20859586,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20345,20,345,San Sebastian Ixcapa,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,11.4,Muy Baja,18.96,Muy Baja,29.97126618,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20346,20,346,San Sebastian Nicananduta,Oaxaca,Balsas,IV,Rio Balsas,9,sin dato,SIN SEQUIA,SIN REDUCCION,32.81,Baja,25.39,Baja,21.02,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20347,20,347,San Sebastian Rio Hondo,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,44.15,Media,38.29,Baja,28.17028937,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20348,20,348,San Sebastian Tecomaxtlahuaca,Oaxaca,Balsas,IV,Rio Balsas,9,sin dato,SIN SEQUIA,SIN REDUCCION,12.07,Muy Baja,26.77,Baja,61.04,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20349,20,349,San Sebastian Teitipac,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,87.03,Muy Alta,88.72,Muy Alta,91.16439436,Muy Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20350,20,350,San Sebastian Tutla,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,87.03,Muy Alta,99.95,Muy Alta,22.9352045,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20351,20,351,San Simon Almolongas,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,40.21,Media,38.46,Baja,41.59388742,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20352,20,352,San Simon Zahuatlan,Oaxaca,Balsas,IV,Rio Balsas,9,sin dato,SIN SEQUIA,SIN REDUCCION,9.63,Muy Baja,4.06,Muy Baja,93.69,Muy Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20353,20,353,Santa Ana,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,43.72,Media,34.62,Baja,49.20880208,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20354,20,354,Santa Ana Ateixtlahuaca,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,85.4,Muy Alta,80.8,Muy Alta,99.8212174,Muy Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20355,20,355,Santa Ana Cuauhtemoc,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,98.95,Muy Alta,64.42,Alta,54.03151038,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20356,20,356,Santa Ana del Valle,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,D0,PRE-ALERTA,10%,87.03,Muy Alta,86.79,Muy Alta,78.40894063,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20357,20,357,Santa Ana Tavela,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,81.06,Muy Alta,74.3,Alta,27.07861985,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,20358,20,358,Santa Ana Tlapacoyan,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,53.21,Media,56.2,Media,63.73394703,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,20359,20,359,Santa Ana Yareni,Oaxaca,Golfo Centro,X,Rio Papaloapan,21,sin dato,SIN SEQUIA,SIN REDUCCION,26.68,Baja,8.65,Muy Baja,41.89554206,Media
Region A - Primeros Quince dias habiles de cada Diciembre,20360,20,360,Santa Ana Zegache,Oaxaca,Pacifico Sur,V,Costa de Oaxaca,11,sin dato,SIN SEQUIA,SIN REDUCCION,66.86,Alta,66.92,Alta,86.56890032,Muy Alta
